T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-05-08,2026-05-11,aggressive,nlu,601231.SH,环旭电子,消费电子,95.01171875,"{'sector': 0.8604687500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位83%, 板块涨停4家) 距60日高点16.0% 20日涨幅26.3%",板块[消费电子]轮动延续/资金承接,收盘40.96 MA20上方 量比0.87,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收40.96,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-11,2026-05-12,aggressive,lu,600748.SH,上实发展,房地产,76.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 房地产方向 2板 封单比12.0% 涨停时间09:37 题材内涨停2家 成交2.4亿,房地产+物业服务+上海国资,2连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.03,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-11,2026-05-12,aggressive,lu,000062.SZ,深圳华强,其他电子,76.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 0.4, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向 1板 封单比7.2% 涨停时间10:16 题材内涨停6家 成交32.8亿,存储芯片+华为昇腾+分销龙头+一季报增长,1连板 换手承接量比0.82,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收39.09,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-11,2026-05-12,aggressive,nlu,002796.SZ,世嘉科技,通信设备,93.265625,"{'sector': 0.940625, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位92%, 板块涨停5家) 距60日高点12.5% 20日涨幅16.1%",板块[通信设备]轮动延续/资金承接,收盘59.38 MA20上方 量比1.03,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收59.38,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-12,2026-05-13,defensive,lu,603331.SH,百达精工,通用设备,78.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比28.0% 涨停时间09:39 题材内涨停3家 成交2.2亿,人形机器人+银河通用合作+汽车零部件,1连板 换手承接量比0.98,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.28,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-12,2026-05-13,defensive,lu,603211.SH,晋拓股份,汽车零部件,75.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比28.2% 涨停时间09:46 题材内涨停3家 成交2.9亿,人形机器人+机器人零部件+定增扩产,1连板 换手承接量比0.96,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收30.89,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-12,2026-05-13,defensive,nlu,601016.SH,节能风电,电力,95.15234375,"{'sector': 0.95609375, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位97%, 板块涨停6家) 距60日高点10.6% 20日涨幅27.4%",板块[电力]轮动延续/资金承接,收盘5.12 MA20上方 量比1.07,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.12,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-13,2026-05-14,aggressive,lu,000601.SZ,韶能股份,电力,92.0,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向 2板 封单比40.9% 涨停时间09:30 题材内涨停4家 成交6.6亿,算电协同+储能+绿电直供,2连板 换手承接量比0.81,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.9,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-13,2026-05-14,aggressive,lu,000767.SZ,晋控电力,电力,86.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 绿色电力方向 2板 封单比20.3% 涨停时间09:33 题材内涨停2家 成交9.3亿,绿色电力+火电盈利修复+山西国资,2连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.12,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-13,2026-05-14,aggressive,nlu,002445.SZ,中南文化,通用设备,93.41796875,"{'sector': 0.7967187499999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位72%, 板块涨停5家) 距60日高点16.1% 20日涨幅18.3%",板块[通用设备]轮动延续/资金承接,收盘4.00 MA20上方 量比0.95,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收4.00,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-14,2026-05-15,defensive,lu,002809.SZ,红墙股份,化学制品,72.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 环氧丙烷方向 1板 封单比20.1% 涨停时间10:22 题材内涨停2家 成交2.9亿,环氧丙烷+精细化工+产能爬坡,1连板 换手承接量比2.39,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.46,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-14,2026-05-15,defensive,lu,002165.SZ,红宝丽,化学制品,70.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 环氧丙烷方向 1板 封单比9.0% 涨停时间09:46 题材内涨停2家 成交12.0亿,环氧丙烷+技改试产+硬泡聚醚,1连板 换手承接量比1.97,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.39,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-14,2026-05-15,defensive,nlu,600207.SH,安彩高科,光伏设备,93.59375,"{'sector': 0.89375, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光伏设备](当日涨幅分位86%, 板块涨停4家) 距60日高点11.4% 20日涨幅20.1%",板块[光伏设备]轮动延续/资金承接,收盘6.82 MA20上方 量比1.11,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收6.82,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-15,2026-05-18,defensive,lu,603386.SH,骏亚科技,元件,91.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比32.5% 涨停时间09:37 题材内涨停9家 成交3.7亿,人形机器人+PCB+光模块HDI,1连板 换手承接量比0.91,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.92,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-15,2026-05-18,defensive,lu,603082.SH,北自科技,通用设备,84.5,"{'theme': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 0.7}",涨停组: 人形机器人方向 2板 封单比13.5% 涨停时间09:51 题材内涨停9家 成交5.3亿,人形机器人+智能物流+拟收购穗柯智能+央企,2连板 换手承接量比3.01,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收42.3,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-15,2026-05-18,defensive,nlu,603158.SH,腾龙股份,汽车零部件,92.83203125,"{'sector': 0.86328125, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车零部件](当日涨幅分位92%, 板块涨停4家) 距60日高点11.5% 20日涨幅8.5%",板块[汽车零部件]轮动延续/资金承接,收盘14.50 MA20上方 量比0.92,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收14.50,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-18,2026-05-19,normal,lu,600850.SH,电科数字,IT服务,88.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比26.2% 涨停时间09:31 题材内涨停5家 成交3.3亿,商业航天+AI算力+央企+行政处罚将落地,1连板 换手承接量比1.15,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收20.46,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-18,2026-05-19,normal,lu,603938.SH,三孚股份,化学原料,85.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 存储芯片方向 1板 封单比16.7% 涨停时间09:32 题材内涨停7家 成交5.7亿,存储芯片+光纤材料+电子特气,1连板 换手承接量比0.43,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收44.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-18,2026-05-19,normal,nlu,600589.SH,大位科技,IT服务,96.37109375,"{'sector': 0.8548437500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[IT服务](当日涨幅分位91%, 板块涨停4家) 距60日高点17.6% 20日涨幅12.8%",板块[IT服务]轮动延续/资金承接,收盘12.57 MA20上方 量比0.65,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收12.57,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-18,2026-05-19,normal,nlu,002498.SZ,汉缆股份,电网设备,96.03125,"{'sector': 0.84125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位79%, 板块涨停5家) 距60日高点17.5% 20日涨幅13.5%",板块[电网设备]轮动延续/资金承接,收盘9.60 MA20上方 量比0.64,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.60,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-19,2026-05-20,aggressive,lu,603206.SH,嘉环科技,通信服务,86.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI算力方向 2板 封单比31.6% 涨停时间09:37 题材内涨停2家 成交3.4亿,AI算力+华为合作+训推一体机,2连板 换手承接量比1.75,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收21.03,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-19,2026-05-20,aggressive,lu,605488.SH,福莱新材,塑料制品,81.0,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比71.1% 涨停时间09:31 题材内涨停4家 成交2.7亿,人形机器人+柔性传感器+定增扩产,1连板 换手承接量比0.86,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收38.52,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-19,2026-05-20,aggressive,nlu,000601.SZ,韶能股份,电力,98.7734375,"{'sector': 0.9509375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位97%, 板块涨停8家) 距60日高点18.6% 20日涨幅20.0%",板块[电力]轮动延续/资金承接,收盘7.90 MA20上方 量比0.76,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.90,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-20,2026-05-21,defensive,lu,002272.SZ,川润股份,通用设备,85.0,"{'theme': 0.4, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向 3板 封单比8.7% 涨停时间09:25 题材内涨停3家 成交15.1亿,液冷服务器+机器人+定增扩产,3连板 换手承接量比1.12,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收24.94,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-20,2026-05-21,defensive,lu,603316.SH,诚邦股份,半导体,82.0,"{'theme': 0.6, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 存储芯片方向 3板 封单比11.6% 涨停时间09:31 题材内涨停4家 成交3.6亿,存储芯片+定增扩产+业绩暴增,3连板 换手承接量比0.66,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收24.77,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-20,2026-05-21,defensive,nlu,002971.SZ,和远气体,化学制品,94.99609375,"{'sector': 0.85984375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制品](当日涨幅分位81%, 板块涨停2家) 距60日高点16.6% 20日涨幅26.8%",板块[化学制品]轮动延续/资金承接,收盘37.77 MA20上方 量比0.80,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收37.77,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-21,2026-05-22,defensive,lu,002036.SZ,联创电子,光学光电子,82.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 无人驾驶方向 1板 封单比21.3% 涨停时间09:41 题材内涨停3家 成交6.5亿,无人驾驶+车载光学+机器视觉,1连板 换手承接量比1.66,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.36,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-21,2026-05-22,defensive,lu,000518.SZ,四环生物,生物制品,80.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 摘帽方向 2板 封单比10.0% 涨停时间09:32 题材内涨停2家 成交6.7亿,摘帽+生物医药+园林绿化,2连板 换手承接量比2.76,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.75,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-21,2026-05-22,defensive,nlu,002196.SZ,方正电机,电机,90.69921875,"{'sector': 0.7779687500000001, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电机](当日涨幅分位97%, 板块涨停0家) 距60日高点11.0% 20日涨幅14.6%",板块[电机]轮动延续/资金承接,收盘16.46 MA20上方 量比0.94,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收16.46,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-22,2026-05-25,normal,lu,603960.SH,克来机电,汽车零部件,70.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比14.1% 涨停时间11:16 题材内涨停3家 成交3.3亿,机器人+AI应用+汽车电子,1连板 换手承接量比1.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收23.67,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-22,2026-05-25,normal,lu,002585.SZ,双星新材,塑料制品,67.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: MLCC离型膜方向 1板 封单比12.3% 涨停时间11:10 题材内涨停2家 成交7.7亿,MLCC离型膜+复合铜箔+扭亏为盈,1连板 换手承接量比1.01,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.98,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-22,2026-05-25,normal,nlu,603082.SH,北自科技,通用设备,94.29296875,"{'sector': 0.8317187500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位79%, 板块涨停7家) 距60日高点16.7% 20日涨幅14.8%",板块[通用设备]轮动延续/资金承接,收盘42.17 MA20上方 量比0.97,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收42.17,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-22,2026-05-25,normal,nlu,600330.SH,天通股份,电子化学品,93.87109375,"{'sector': 0.97484375, 'trend': 0.8, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电子化学品](当日涨幅分位97%, 板块涨停6家) 距60日高点17.7% 20日涨幅24.4%",板块[电子化学品]轮动延续/资金承接,收盘29.26 MA20上方 量比1.04,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收29.26,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-25,2026-05-26,defensive,lu,600520.SH,三佳科技,专用设备,85.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 先进封装方向 1板 封单比17.2% 涨停时间10:21 题材内涨停5家 成交4.5亿,先进封装+半导体设备+合肥国资,1连板 换手承接量比0.89,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收33.47,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-25,2026-05-26,defensive,lu,000995.SZ,皇台酒业,白酒,76.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 白酒方向 1板 封单比20.9% 涨停时间10:13 题材内涨停2家 成交3.8亿,白酒+区域强牌+增持完成,1连板 换手承接量比1.05,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.33,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-25,2026-05-26,defensive,nlu,002654.SZ,万润科技,光学光电子,93.92578125,"{'sector': 0.90703125, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光学光电子](当日涨幅分位86%, 板块涨停5家) 距60日高点12.5% 20日涨幅14.0%",板块[光学光电子]轮动延续/资金承接,收盘17.56 MA20上方 量比0.63,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收17.56,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-26,2026-05-27,defensive,lu,600520.SH,三佳科技,专用设备,76.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 0.6}",涨停组: 先进封装方向 2板 封单比47.0% 涨停时间09:25 题材内涨停2家 成交3.0亿,先进封装+半导体设备+合肥国资+一季报扭亏,2连板 换手承接量比0.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收36.82,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-26,2026-05-27,defensive,lu,002185.SZ,华天科技,半导体,70.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 先进封装方向 2板 封单比7.4% 涨停时间09:25 题材内涨停2家 成交112.4亿,先进封装+30亿扩产+存储封测,2连板 换手承接量比1.37,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收18.67,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-26,2026-05-27,defensive,nlu,000767.SZ,晋控电力,电力,87.47265625,"{'sector': 0.7089062500000001, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位71%, 板块涨停3家) 距60日高点11.4% 20日涨幅20.0%",板块[电力]轮动延续/资金承接,收盘4.98 MA20上方 量比1.10,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收4.98,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-27,2026-05-28,defensive,lu,600758.SH,辽宁能源,煤炭开采加工,73.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 1板 封单比8.7% 涨停时间10:23 题材内涨停3家 成交6.4亿,电力+煤炭+国企,1连板 换手承接量比0.88,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.64,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-27,2026-05-28,defensive,lu,000892.SZ,欢瑞世纪,影视院线,72.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 短剧游戏方向 1板 封单比29.6% 涨停时间09:49 题材内涨停2家 成交2.7亿,短剧游戏+互动影游+AIGC,1连板 换手承接量比1.74,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.5,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-27,2026-05-28,defensive,nlu,600509.SH,天富能源,电力,91.53125,"{'sector': 0.97125, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位97%, 板块涨停5家) 距60日高点13.4% 20日涨幅21.2%",板块[电力]轮动延续/资金承接,收盘9.74 MA20上方 量比1.09,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.74,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-28,2026-05-29,normal,lu,000539.SZ,粤电力A,电力,89.0,"{'theme': 0.4, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 2板 封单比15.6% 涨停时间09:30 题材内涨停3家 成交12.0亿,电力+业绩减亏+广东国资,2连板 换手承接量比1.31,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.07,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-28,2026-05-29,normal,lu,603861.SH,白云电器,电网设备,79.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: HVDC方向 1板 封单比31.4% 涨停时间09:43 题材内涨停2家 成交3.9亿,HVDC+数据中心+变压器出海,1连板 换手承接量比1.48,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.72,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-28,2026-05-29,normal,nlu,000960.SZ,锡业股份,小金属,93.63671875,"{'sector': 0.9254687500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 0.7, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[小金属](当日涨幅分位92%, 板块涨停3家) 距60日高点20.0% 20日涨幅2.2%",板块[小金属]轮动延续/资金承接,收盘38.77 MA20上方 量比0.71,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收38.77,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-28,2026-05-29,normal,nlu,001258.SZ,立新能源,电力,93.43359375,"{'sector': 0.8973437500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位84%, 板块涨停7家) 距60日高点16.5% 20日涨幅13.3%",板块[电力]轮动延续/资金承接,收盘10.25 MA20上方 量比0.85,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收10.25,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-29,2026-06-01,defensive,lu,000539.SZ,粤电力A,电力,97.0,"{'theme': 0.8, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 3板 封单比18.8% 涨停时间09:31 题材内涨停5家 成交10.2亿,电力+业绩减亏+广东国资,3连板 换手承接量比0.94,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.88,高位情绪兑现/次日低开大幅回撤/炸板断板,1
